,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
1922,262665,reported unit 9C22 low line voltage to chargepoint,1,0,0,0,0,0,0,0
7351,123165,"Thanks Pye Nissan, it was 4 am on Sunday morning and I was at 5% battery in my Leaf and the blink charger the depot was offline and I got enough boost to get to the college Ave station and my hotel.  Your security guard didn't even give me a second look when I pulled up in front of the charger",0,1,0,0,0,1,0,1
1371,276902,"Just my luck.  Stopped by around 1130 today again, and all parking slots were fully occupied by ICE.  charging cord was not long enough with double parking.",1,0,1,0,0,0,0,0
6288,156466,eV only signs are up. ,0,0,0,0,0,0,0,0
3203,229806,"one charger is down, one is operational",1,0,0,0,0,0,0,0
3047,233551,Powered and appears operational...  Still more pricey than petrol.,1,0,0,1,0,0,0,0
4037,211452,The DC Fast Charger (CHAdeMO) has been repaired and is confirmed to be up and running. We appreciate your patience.,1,0,0,0,0,0,0,0
5982,163701,"Silver Prius, done by 9a, if parked next to me, I'll plug you in.",0,0,0,0,1,0,0,1
5715,170281,Charged yesterday using the supercharger. ,1,0,0,0,0,0,0,0
9177,59647,"Thank you Santa!  These are now Clipper Creek C'S 40, J1772 chargers!  Come on up to Old Town Pasadena!  Parking rates: First 90 minutes free , then $2/hour. No extra to charge EV. ",1,0,0,1,0,1,0,0
8918,64640,"Not completely free.  $0 for the first 2 hours, then $2/hr"".",0,0,0,1,0,0,0,0
8985,63257,Two stations. One visible from road and one in the next parking lot just West of the first one. ,0,0,1,0,0,1,0,0
2058,259248,Thank you Newnan Nissan. ,0,0,0,0,0,0,0,1
1543,272878,ChaDeMo works great! Thanks SCS Nissan!,1,0,0,0,0,0,0,1
4819,192191,Using chademo. ,1,0,0,0,0,0,0,0
10101,41063,Aug 25 2013 all charging station in uses and block by non-ev cars .,0,0,1,0,0,0,0,0
9526,53866,"Charged 7/17/2011. Most spaces open (1 ICE, our Leaf, 5 open) Signs up indicating EV parking. Need Blink RFID card to activate machine. ",1,0,1,0,0,1,0,1
6802,144653,"Very disappointed to find access blocked off due to Greek Festival.  Luckily, I found the last open spot in the garage on Soquel Ave.  ",0,0,0,0,0,1,0,0
6600,149033,"QC is 20 kW, like most in Colorado.   Still charges a LEAF in under an hour but about half the speed of QCs elsewhere.",1,0,0,0,0,0,1,1
7726,97242,Blink network is down. :(,1,0,0,0,0,0,0,0
8709,68798,"Now part of SemaConnect and without the prepaid semaconnect card, this site isn't free or usable!",1,0,0,1,0,0,0,0
7159,136845,"Stopped briefly because the LEAF ""battery lady"" was talking.  Met another LEAF traveling from Battle Ground, WA.",0,0,1,0,0,0,0,1
384,300034,"love this place, it my first stop come into and leaving denver.  but forget about getting a space between 4-5pm most days. tons of cars",0,1,1,0,0,0,0,0
7814,89786,Model s with 5.8.10 gets about 18mph at30a 227v outside it is 28 degrees,0,0,0,0,0,0,1,0
3098,232171,Station #1 not charging.  Left voicemail for operator.,1,0,0,0,0,0,0,0
8751,68009,"Not a normal charging station! You have to have your own cord and plug into a standard plug...not a 2 or a quick charge!  I didn't have my cord with me, so I couldn't charge :(",1,0,0,0,0,0,0,0
6705,146990,"This CHAdeMO works great, but I guess Blink raised their prices, now $8 for a charge, kind of pricey!",0,0,0,1,0,0,0,0
9973,44111,spot was iced but location had a long cord seems to be working good jus hanging at roche brothers starbucks,1,0,1,0,0,1,0,0
8956,63908,"I did not charge my vehicle so I am unsure if it is in working condition. spot was blocked by cones, but ask unsure if it is blocked because they want to keep ICE vehicles out or because its still broken. the price is 0.49/kwh. I didnt charge because I wasnt sure of the condition... but the price confused me as well. is it 50cents for an hour of lvl2 charging? or for each kW used?",0,0,1,1,1,0,0,0
8739,68212,"Even though the sign says UCLA permit parking only, it means you need to pay for parking. A little esoteric. ",0,0,0,1,0,1,0,0
7171,136641,Charged Tesla for free! Love it! and parked as VIP!,0,0,0,1,0,0,0,1
1925,262578,ICEd,0,0,1,0,0,0,0,0
6141,159897,Here until about 11. Text if you need to charge.,0,0,0,0,1,0,0,0
2674,243026,"Charged here many times RFID DOES work , make sure to place it where the rfid sign is",1,0,0,0,1,0,0,0
8778,67523,3rd station on right has fault light. other two work great.,1,0,1,0,0,1,0,0
3975,213017,Leviton EVB45-3PT EVSE ,1,0,0,0,0,0,0,0
9492,54363,Spots full - all LEAFs but  one confused or jerk non-plugin Prius ,0,0,1,0,0,0,0,1
2654,243543,"I charged there over the weekend. Very slow charging (was seeing less than 20A), but it was free and it's a nice place to park in an otherwise VERY busy lot.",0,0,0,1,0,1,1,0
8067,82269,"Charged 3 times in past 4 days, great to have this level 2 charger near my kid's school and on my way to work in RTP. Very effective Level 2 charger negotiates highest charge rate possible for my smart fortwo ED.",1,0,0,0,0,1,1,0
5698,170615,Charger works great. No lights on charging box until plugged into vehicle. Charging Roadster at 70A. ,1,0,0,0,0,0,1,1
2031,260074,Charger on right off line. One on the left seems ok,1,0,0,0,0,0,0,0
3249,228844,This placed saved me drving down to sn fran,0,1,0,0,0,0,0,0
9002,62959,Nice facility. 2 Blink stations. ,1,0,1,0,0,1,0,0
877,287008,Connector Lock Wiring Disconnect errors AGAIN. Epic FAIL. ,1,0,0,0,0,0,0,0
3493,223133,The units are powered and appear operational.,1,0,0,0,0,0,0,0
3076,232786,Still not working. ,1,0,0,0,0,0,0,0
139,306245,Charger fault,1,0,0,0,0,0,0,0
5095,185113,Brixx pizza place has nice beer selection and kids liked their bread sticks. Like this location!,0,0,0,0,0,1,0,0
143,306186,Thank you so much Lee Nissan of Auburn!,0,0,0,0,0,0,0,1
5644,171742,very friendly and moved dealer vehicle for me,0,0,0,0,0,1,0,1
6017,162797,Only for use by government owned vehicles.,0,0,1,0,0,0,0,0
9425,55396,Two hours free parking with Whole Foods validation.,0,0,0,1,0,1,0,0
8471,74071,Tesla 10 chargers now. I used the newer? pull~in forward type. 262 mi/hr. All good,0,0,0,0,0,0,1,1
1380,276538,"I'm using EV, but Tesla is still available",0,0,0,0,0,0,0,1
2163,256539,Charger works! Lot empty. Ask for directions at guard station if you can't find the lot.,1,0,0,0,1,0,0,0
7163,136788,"Leaf DC to Boston return trip, 2nd stop.",0,1,0,0,0,0,0,1
10067,41535,Only 2 of the 3 work....,1,0,1,0,0,0,0,0
825,288599,error 11,1,0,0,0,0,0,0,0
6400,153977,"Forgot to check here.
Got charged $9/30mins.",0,0,0,1,0,0,0,0
4406,202975,All full,0,0,1,0,0,0,0,0
5237,182077,dcfc working fine! Thank you! ,1,0,0,0,0,0,0,0
6702,147038,DC Fast screens stuck on an error message and a blank screen with a blank red button. Blink kept me on hold for 20 minutes and then said they cannot take my call right now. Station attendant said circuit breaker is locked and cannot be touched. Electrical appliances that are malfunctioning should be considered unpredictable and dangerous. Did not want to reset master breaker.,1,0,0,0,0,0,0,0
5450,176637,qc working,1,0,0,0,0,0,0,0
8353,75996,"Descriptions on Plugshare are confusing and I'm not sure why there are two separate listings. There are 4 J1772 chargers on level 4 of the Palazzo self park (enter through Palazzo, not Venetian, entrance). I was told by a guard that there are also Tesla chargers and Model S adapters in the valet area. There may also be one at the employment center, but I couldn't figure out how to get to there. Getting to level 4 of the parking garage is very confusing but it is publicly accessible and free.",1,0,1,0,0,1,0,1
142,306186,Thank you so much Lee Nissan of Auburn!,0,0,0,0,0,0,0,0
6572,149704,All chargers open! like the credit card swipe!,0,0,1,0,0,0,0,0
4215,207308,Right side display now working.  Charged with no problem.,1,0,0,0,0,0,0,0
3179,230400,"Wow lots of LEAFs at the Mall of Georgia NRG station, counted 5 charging, but both on the Level 3 were fully with locked charging ports and NO drivers in site. Had to recharge on a Level 2 to make it home.",0,1,1,0,0,0,0,0
3115,231865,"HEY GUYS, HOW HARD IS IT TO WIND UP THE CORDS AND KEEP THE CHARGING STATIONS LOOKING NICE? Huh? Your mom isn't going to come and clean up after you here...a little EV etiquette would be nice. ",0,0,0,0,1,0,0,0
6563,149975,Both in use. ,0,0,1,0,0,0,0,0
4291,205464,User stayed plugged in all day after charge complete. :(,0,0,0,0,1,0,0,0
3257,228629,"Public not admitted to Mohonk Mountain House.  Original contributor may have intended to list Mohonk Preserve, which is open to the public and has several outdoor outlets at lamp posts in the parking lot of the visitors center.  I tested the outlets at Mohonk Preserve and none are powered.",1,0,0,0,0,0,0,0
7346,123763,Occupied,0,0,1,0,0,0,0,0
3591,221230,"Out of service until June 1, 2015 due to construction.",1,0,0,0,0,0,0,0
599,294737,EVgo DCFC requires membership(?) Normal charge is free for LEAFs,1,0,0,1,0,0,0,1
567,295294,"Just getting eggs across street , about 15 mins. ",0,0,0,0,1,0,0,0
7233,132099,I was in the area and stopped by this location just to confirm it.  It was correctly located on map; the previous person checking in must have made a wrong turn or something.  I edited the entry to add the listed address and tweak the marker location.  Per their website they do have 50 Amp hookups.  http://www.campingfriend.com/HolidayHarborMarinaandCampground/,1,0,0,0,0,1,0,0
7366,121817,Works without issue! ,1,0,0,0,0,0,0,0
4205,207463,visiting ER,0,0,0,0,1,0,0,0
7481,113044,"Hello, 

Thank you for reporting that charger. I will take the serial number and open a work order for that charger to be repaired. 

Best regards, 
Deidra.W 
Blink Network Contact Center
Email: support@blinknetwork.com | Phone: +1.888.998.2546",0,0,0,0,1,0,0,0
8607,70957,"Quiet parking spots on east side of AAA office, charged at 15-16 mi/hr, free.",0,0,0,1,0,1,1,1
3060,233255,"WA State Commerce carpool from Seattle would like to stop by between 1:30PM and 3:30PM on May 7, 2015 for a CHadeMO DCFC fast charge please for our Leaf issued from Motor Pool.  Thanks.  Russ @ 206-228-1210",0,0,0,0,1,0,0,0
4973,187966,ICED... Can't get to parking spot,0,0,1,0,0,0,0,0
3381,225771,leaving now.,0,0,0,0,1,0,0,0
3532,222420,Thank you Metro Lighting. ,0,0,0,0,0,0,0,0
1489,274244,One of the charger is still faulty ,1,0,0,0,0,0,0,0
9368,56363,"Left charger worked fine, right charger has screen error.",1,0,0,0,0,1,0,0
2570,245779,Fast charger worked great!,1,0,0,0,0,0,0,0
1087,282662,Started at 2:10pm. Should be good enough an hour later or once it gets to at least 90% charge.,0,0,0,0,1,0,0,0
4763,193849,"Nobody seemed to be there, and nobody answered the phone. Place looks deserted. If you can make it to Primm or Barstow, do that instead of stopping here. I had no luck and am now charging at the KOA near Barstow for full price of an RV spot.",0,0,0,1,0,1,0,0
2187,255629,"Only 1 of 2 chargers working.  Working charger was being used by someone for over 4 hours (I stopped back multiple times), he refused to unplug despite his car being fully charged.  Tried rebooting second charger, but still wouldn't work.  Not a reliable spot.",1,0,1,0,1,0,0,0
8861,65738,on the left side all good and still $0.00,1,0,0,1,0,1,0,0
9784,48017,"I stopped by here earlier today. You need to go in the back, Truck entrance. Even though all the shorepower stations are unused, their location is in the Truckers parking-lot. All of the parking spaces were taken by huge trucks with no room for my car. I would not recommend this place since it seems geared for truckers.",0,0,1,0,1,1,0,0
5181,183505,These are no longer powered as well as outlets at Target Center grrrr,1,0,0,0,0,1,0,0
8667,69613,CHAdeMO,1,0,0,0,0,0,0,0
1251,279204,"All the eVgo stations are free if you've recently bought a new EV that came with an EZ Charge Card, or one of the other No Charge To Charge programs. ",0,0,0,1,1,0,0,0
8694,69135,Charger on the right was not operational. I think the network was down. J plug is starting to crack. ,1,0,0,0,0,1,0,0
319,301948,Fantastic. This is what all charging stations should be.,1,0,0,0,0,1,0,0
9392,55936,It had been awhile since a car had been there. Scott was the guy who knew the most. Walked him through setting Range mode again. Very nice place and people. The car in the Casino was in the Valet as it had just been won!,0,1,0,0,1,1,0,0
5417,177566,dcfc working fine!  no card required. thank you! ,1,0,0,0,0,0,0,0
339,301221,RFID cards are working now,1,0,0,0,0,0,0,0
5106,184930,Charger my BMW i3 for the first time. Easy to locate and charged my car in 1 hour and 50 minutes for $2.66. No complaints from me. ,1,0,0,1,0,0,1,1
1832,265000,Checking out like promised too bad there are a lot of other EV's abusing the charging station & using it simply for parking.,0,0,1,0,0,0,0,0
8719,68641,"Model S adaptor still not at site, had my own.",1,0,0,0,0,0,0,0
3563,221956,"Lifesaver. 30-40 mph headwind! Was not going to make Amarillo. Tucumcari Tesla Supercharger not open yet, gonna cost me some hours today at low power charging. Nice lounge with games and TV and pool table. ",1,1,0,0,0,1,1,1
6312,156059,"7pm Sat, only one port left",0,0,1,0,0,0,0,0
5253,181666,Max'd at 346mph!,0,0,0,0,0,0,1,0
3079,232702,It was free.,0,0,0,1,0,0,0,0
9966,44247,Helpful sales. Just took a xerox of my license. Charge away!,1,0,0,0,0,0,1,0
10191,22021,"Ha, just getting to review this place. In the evening, when they close, the gates are locked and you either can't get in, or you vehicle is locked in overnight! You can charge there, just be aware of closing time.",0,0,0,0,1,1,0,0
5035,186468,Both charges are down,1,0,0,0,0,0,0,0
5613,172255,"FYI, While Foods also provides complimentary wi-fi with good signal strength from the parking lot near the charging stations.",0,0,0,0,1,1,0,0
9673,50296,"Safe, well lit, wifi, 240V 40A power.  Stunning location.  Charged Model S no problem.  Thank you and god bless!",1,0,0,0,0,1,1,1
4005,212310,Security guy was in the first aid hut and the little trolley garage was right across the road. No problem letting me plug in. Actually the first time I've used the EVSE that came with the car. Works!,0,0,0,0,0,1,0,0
