,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
6854,188338,"Spoke to Jessica at the Town of Mountain Village about the charges for parking. She confirmed that parking is in fact free for EVs, and said an email is going out to the parking attendant staff that was giving out erroneous information at one time. I also mentioned the issued of increased ICE parking when the spots are snow covered, and the road/bridge crew may be adding additional signage in the future.",0,0,1,0,1,1,0,0
6428,144783,"A great free L2 charger, thanks Highland Chevron for the great location. FYI They have a very nice mini mart inside so its easy to pay it forward.",1,0,0,1,0,0,0,0
7628,203766,Left STILL smashed.  Right screen dead.  I would think that this location would be a station that makes them money.  Not if it never works!,1,0,0,0,0,0,0,0
474,304875,Stations are still down. Will post a message when they are back up. Greg clo@goe3.com ,1,0,0,0,0,0,0,0
6026,174161,Took 1.6 Kwh in 16 min on charger 1 of 4 spots.  Just checking to verify location before I really need a charge at Muckelshoot Casino. ,0,0,1,0,0,0,1,0
6041,149263,Please plug in the black leaf when done,0,0,0,0,1,0,0,1
4570,267149,all 3 spots taken,0,0,1,0,0,0,0,0
4766,304460,"Full house on a busy holiday weekend, one spot left.",0,0,1,0,0,0,0,0
6539,67033,Again a MB gas car parked in the EV spot,0,0,1,0,0,0,0,0
2286,291070,Glad to see this station in the area ,0,0,0,0,0,1,0,0
7915,232447,"Was told ""library patrons only"" by staff member who was standing outside when I parked. Apparently they're putting a sign up soon....your mileage may vary. ",0,0,0,0,0,1,0,0
8293,73067,A PIP in the other spot.,1,0,0,0,0,0,0,0
4446,136452,"One charger was occupied, the other was out of order. That was a bummer because we really needed the charge. ",1,0,1,0,0,0,0,0
1605,227342,268mph,0,0,0,0,0,0,1,0
1042,81902,"Checked out this location.  In Convention Center parking lot,  you might have to pay for parking to gain access. it is s ChargePoint station. ",1,0,0,1,0,1,0,0
1883,139448,"Tried three stations today. It looks like it's charging and stops two minutes later. No signs to explain anything. Worked on Saturday. Maybe it does not work when parking is free. Two Passats parked in the ev spots today, a Mazerati yesterday. No tickets",1,0,1,0,0,0,0,0
7963,283079,Waiting to charge. ,0,0,1,0,0,0,0,0
5961,175650,Works well,1,0,0,0,0,0,0,0
2084,152055,"They just reported on Facebook that the fast charger is back online. Also, they'll be getting a second one soon.",1,0,0,0,0,0,0,0
6331,284872,Adam Booth met us rithe on time and got us plugged in      now going to RED Rooster for lunch will be here about 3 hours    next stop Sheridan,0,0,0,0,0,1,0,0
3387,232137,"Charged Tesla Model S on Clipper Creek High Power Charger, stationed in front of the Tesla High Power Wall Charger. Charged at about 26 mi/hr. ",0,0,0,0,0,0,1,0
560,300424,Started charging $.40 a kWh so going back to Brea mall.,0,0,0,1,0,1,0,0
4097,214960,Charges BMW i3 with SAE Combo DCFC.  All is fine.,1,0,0,0,0,0,0,0
6251,216225,"Still buried in snow but better, cord almost reaches around the snow ",0,0,0,0,0,1,0,0
7643,193852,Completely free. Combo tech is a little finicky but will work.,1,0,0,1,0,0,0,0
2945,187157,Blue Chevy volt is plugged in and a white Chevy volt is plugged in. Please plug me in when you are done. Thanks!,0,0,0,0,1,0,0,1
2577,174587,In line with another Leaf waiting for the QC. Working OK.,1,0,0,0,0,0,0,1
4313,156270,Awesome.   I will spend money here even though we are not health freaks.   I am glad they support EV's,0,0,0,1,0,0,0,0
6683,210682,"Nice Lunds store for grocery shopping.  Thank you, Lunds!",0,0,0,0,0,1,0,0
3817,59145,Charged for 1.5 hrs at one of the 4 NEMA 5-20 outlets at the EV charging station near escalator 1 while we ate lunch and did some shopping.  ,1,0,1,0,0,1,1,0
7576,182472,Thanks Target/Mosaic!,0,0,0,0,0,1,0,0
1720,205097,QC working great,1,0,0,0,0,0,0,0
5932,190035,One spot taken by a plug in Fusion hybrid. The other spot was ICE'D by a Volt that wasn't even plugged in. ,0,0,1,0,0,0,0,1
4698,75626,Volt not charging in spot,1,0,0,0,0,0,0,1
5698,137982,on QCDC.,1,0,0,0,0,0,0,0
8447,57068,"Left cable charged fine, right one did not respond to card.",1,0,0,0,0,1,0,0
2207,142771,"hello! sept 5 will be the first time we will be charging our newly converted 1999 miata into your charging station at the monterey airport. may i please be given instructions how to avail of your services?

also, our car will need some three hours of charging late at night. we will be staying at the comfort inn less than a mile away. please advise what is best way to do this.

thank you.",0,0,0,0,1,0,0,1
8018,259692,"The reason why they are taken off chargepoint isn't becasue they dont care anymore it is a couple of things,  1: they updated the system and some of the old units don't show up. 2: chargepoint charges locations a fee to have it show up on the app or map when they updated the app some time ago, i have fav spots that are not on the map app anymore.  consumers cares look up north by gaylord mi, they put in 2 chargepoint stations with 4 level 2 plugs!!! this is in the middle of no where and it helps a ton when i go up north for work.  ",1,0,1,0,0,1,0,0
5233,207629,broke. both chargers broke,1,0,0,0,0,0,0,0
6034,142290,"Two Coulter leaves parked, one charging (11:35pm). West-most charger was available, but did not read my incard. Guest code worked fine. ",1,0,1,0,0,0,0,0
7401,169036,"Two charging stations, both hard to read the screen (like most Blink units) but they work well. Only issue is that sometimes people without EVs park in the slots and have to park alongside to access unit.",1,0,1,0,0,0,0,0
2079,201282,QC is still down. I loved the convenience of the QC while it was working and needed. The only U.S. Nissan factory that makes the #1 electric vehicle should be the model of efficiency when it comes to this sort of thing. Hope they get it fixed soon.  :(,1,0,0,0,0,0,0,0
5411,298866,worked well.  Was able to make it to Tahoe from here in my Spark EV.... it can be done! ,1,1,0,0,0,0,0,0
3539,200573,Both sides working member price $0.59kWh,1,0,0,1,0,0,0,0
6570,137833,0.35¢/kWh for QuickCharge,0,0,0,1,0,0,0,0
3505,258636,OK to unplug.,0,0,0,0,1,0,0,0
8229,265592,L3 pad locked. Sunday 156pm,1,0,0,0,0,1,0,0
5607,277860,"ChaDemo is down, couldn't quick charge.",1,0,0,0,0,0,0,0
5791,118974,Oh thank god. Free quick charge on Chargepoint network. I was on 10%. ,1,0,0,1,0,0,0,0
3219,156612,out of order :( ... really needed it too,1,0,0,0,0,0,0,0
7572,77718,Tesla S here today.               :-) ,0,0,0,0,0,0,0,1
4944,64773,left charger down. 052613,1,0,0,0,0,1,0,0
2154,230496,"NRGeVGo has three charging plans. For frequent L3 fast charging, I selected $14.95/month and only 10 cents per minute.  ",1,0,0,1,0,0,0,0
4337,256813,Stations are not working ,1,0,0,0,0,0,0,0
4243,156937,Chargers are currently blocked by remodeling on the side of the building. ,0,0,1,0,0,0,0,0
5292,238179,I have been plugged in for over an hour and came back to find out I didn't charge. No idea why. This is not my first rodeo...,1,0,0,0,0,0,0,0
2633,113032,Got an hours charge today in the Leaf while i ate at Qdoba. One of the stations was iced by a F350 though. ,0,0,1,0,0,0,0,0
4213,233331,Regular patrons should advise that charging rates are excessive...  Prices are set by the station owner.,0,0,0,1,0,0,0,0
2026,44888,"Neither spaced ICE'd.  Safeway, Starbucks, China Inn, Subway, Pizzeria and Burger King all nearby.",0,0,1,0,0,1,0,0
4756,246922,"blue Nissan leaf, your car is done charging.  I am going to unplug you.",0,0,0,0,1,0,0,0
6056,137842,"Quick Charging now. This thing is awesome! For those of you that have trouble finding it and don't want to go in and ask, its around back of the showroom, on the side of the sea of Leafs, right next to the fence. Happy Charging.",1,0,0,0,1,0,0,1
4872,89695,"Boy, was I surprised to find a brand new 240V EVSE here right next to the wall plugs! Enjoy!",1,0,0,0,0,0,0,0
4088,208388,bought my leaf a week ago just stopping by!!,0,0,0,0,1,0,0,0
1771,44678,"If you are desperate for a charge, don't come here.  The Volt shown in the photo parks in the  space every day and does not get moved after charged up .  MSP airport has plenty of chargers at both terminals.",0,0,1,0,1,1,0,1
7265,204134,No MATC permit,0,0,0,0,0,1,0,0
7791,290963,between Hooters and Tj Maxx,0,0,0,0,0,1,0,0
5003,84320,Charger on right not working,1,0,0,0,0,1,0,0
741,275744,"Quick charge is showing a ""ground error""",1,0,0,0,0,0,0,0
1673,80538,"Great shopping selection while charging, Trader Joes round corner, many eateries nearby. And of course Walgreens too. Don't forget bird seed! jk.",1,0,0,0,0,1,0,0
5288,195263,great way to utilize 470 and hit longmonts fast charger on the way to the poudre canyon. makes the dcqc on the leaf worth it!,1,1,0,0,0,0,0,0
4835,226208,"Didn't need to charge, but both sides of the DCQC appear to be operational.",1,0,0,0,0,0,0,0
653,207987,I was able to use the quick charger on Sunday. Worked well.,1,0,0,0,0,0,0,0
3968,223842,"First seen on PlugShare via App Activity on April 17th, 2015.",0,0,0,0,0,0,0,0
2141,151015,Very nice set up.  Free GE L2. Went in Kroger/Starbucks for coffee and work wifi while waiting.,0,0,0,1,0,1,0,0
6281,304516,love this charge spot. getting an extra 20 miles EV range on my Energi for the trip home,0,1,0,0,0,1,0,0
5492,57386,DC quick charge is working. Reserved parking for EV; need to park closer at an angle toward the station due to short cable.  Else works great!  Thanks.,1,0,0,0,0,1,0,0
5254,195817,These Chargepoint chargers use the newish retractable cable style of cord management. No coiling of the cord needed. The cable in the tall pedestal automatically extends and retracts to keep the power cords neat. ,0,0,0,0,0,1,0,0
1393,254661,"I agree, when i plan a trip with my ev i would like to know where i am stopping and what to expect. Keep up the good work vivian.",0,0,0,0,1,1,0,0
2267,197668,"Nice way to spend a weekend away and support a business which caters to EVs.
Staff was courteous and recommend for EV getaways. 
The charger is fast, about 18-20 MPH.",0,0,0,0,0,1,1,0
8130,246206,Tesla parked but not plugged in. Seriously?,0,0,1,0,0,0,0,0
6657,171471,"Level 3 only  accessed with business-owned FOB during  business hours, but guy came out right away and authorized it free of charge.   Very pleased with this dealer and will bring my Leaf in for service in the future.",1,0,0,0,0,1,0,1
4303,229190,"NRG rep said only one charger, either chademo or SAE combo, can charge one car at a time.",1,0,0,0,0,1,0,0
6477,152097,Only for hotel guests but we asked and they let us charge there for $0.20 per kWh. So we went with it since we had reservations. ,0,0,0,1,0,0,0,0
43,136461,Blocked by construction.  ,0,0,1,0,0,0,0,0
4733,294156,Good fast charge. ,1,0,0,0,0,0,0,0
3890,177909,The breaker box is still turned on like it should be.  Until 12/27/2014 the parking lot is free to promote seasonal commerce. ,0,0,0,1,0,0,0,0
3891,259409,#2 is broken,1,0,0,0,0,0,0,0
144,49306,"Great location near restaurants and hotels. There was a soccer tournament today, so the Aquatic Center parking lot was blocked off, but they let me in after explaining that I was not attending the game. Too bad because there were a lot of other EVs which couldn't charge there because their drivers we involved with the soccer game and the Aquatic Center was not allowing parking in its lot even though it's closed on Sundays.",0,0,1,0,0,1,0,0
3598,46183,What is cost for charger (not including parking)?  Thanks!,0,0,0,1,1,0,0,0
5406,249365,"No line! No waiting! Lots of driving around today, short stop to recharge our LEAF. Thanks GPC!",0,0,1,0,0,0,0,1
5730,58226,See http://romeoville.patch.com/articles/kohls-adding-more-electric-car-charging-stations | ,0,0,0,0,1,0,0,0
3437,251461,"Under construction, still taped off",0,0,0,0,0,1,0,0
1647,164403,done around 6 30,0,0,0,0,1,0,0,0
8011,250030,Evening of 30 May 15 unit was turned off. ,1,0,0,0,0,0,0,0
2474,250299,Successfully charged RAV4 EV with JdeMO.,1,0,0,0,0,0,0,1
1688,150236,I hope someone has called in the problem with the Tesla charger! Last time I was there I remember seeing a phone number on its case.,0,0,0,0,0,0,0,1
6009,46562,"Only 17A, 200v so even slower than most Blink stations currently. Only getting 10mi/hr. Hopefully get turned up to full power eventually. Primary spot is missing the sign from the post; was ICEd. Secondary spot behind station has sign, was open.  ",0,0,1,0,0,1,1,0
6562,201836,"1) Hi Gray Volt, you were fully charged and so I unplugged you
2) The left most station is not properly charging & unlocking is finicky",1,0,0,0,1,0,0,0
2916,95323,"Was visiting the area for MDVolt.org 
College of Southern Maryland EV Meetup.   I try to always drive 100% EV, so I tried to charge here.  Unfortunately the card reader is broken.

Not to fear, there is an 800 number to call, or so I thought. Looks like no one is manning the phone Saturday morning. I had to look elsewhere for a charge.",1,0,0,0,0,1,0,0
488,153394,Still down,1,0,0,0,0,0,0,0
1262,255426,2013 Leaf SL,0,0,0,0,0,0,0,1
4630,183830,"These charging spots are for building tenants, and you must register at SpotShare.com.  If you are a tenant, contact your office or property manager.",0,0,0,0,1,1,0,0
3642,256995,Charged at 18 MPH (200V@30A) but it shut off after 90 min. ,1,0,0,0,0,0,1,0
5378,95546,"So level 2  standard (j1772) chargers work fine.                                                              SAE combo DC fast charge (separate machine) doesn't work with my Spark EV.  Says ""unable to charge""",1,0,0,0,0,0,0,0
6685,184882,Cable Fault on charger 1B,1,0,0,0,0,0,0,0
26,262131,"18 MPH. Location is at the new hospital. It is in the visitors parking garage, first level closest to the main entrance of the hospital. Ignore GPS pin",0,0,0,0,0,1,1,0
3799,241028,Getting 303 miles per hour. ,0,0,0,0,0,0,1,0
3496,175231,Feel free to unplug me when I'm done charging. I'm in the space on the left. The right side is currently also occupied by another grey Nissan Leaf. I will be done in 2-3 hours.,0,0,0,0,1,0,0,1
